,Date,Open
1548,"Jan 29, 2014",809.96
1549,"Jan 28, 2014",774.02
1550,"Jan 27, 2014",884.60
1551,"Jan 26, 2014",853.68
1552,"Jan 25, 2014",796.24
1553,"Jan 24, 2014",822.43
1554,"Jan 23, 2014",845.46
1555,"Jan 22, 2014",867.21
1556,"Jan 21, 2014",869.65
1557,"Jan 20, 2014",871.39
1558,"Jan 19, 2014",839.66
1559,"Jan 18, 2014",816.07
1560,"Jan 17, 2014",834.49
1561,"Jan 16, 2014",860.29
1562,"Jan 15, 2014",833.12
1563,"Jan 14, 2014",843.17
1564,"Jan 13, 2014",860.19
1565,"Jan 12, 2014",919.60
1566,"Jan 11, 2014",867.32
1567,"Jan 10, 2014",846.69
1568,"Jan 09, 2014",841.47
1569,"Jan 08, 2014",795.99
1570,"Jan 07, 2014",946.49
1571,"Jan 06, 2014",936.05
1572,"Jan 05, 2014",858.55
1573,"Jan 04, 2014",823.27
1574,"Jan 03, 2014",802.85
1575,"Jan 02, 2014",773.44
1576,"Jan 01, 2014",754.97
1577,"Dec 31, 2013",760.32
1578,"Dec 30, 2013",741.35
1579,"Dec 29, 2013",728.05
1580,"Dec 28, 2013",737.98
1581,"Dec 27, 2013",763.28
1582,"Dec 26, 2013",683.94
1583,"Dec 25, 2013",666.31
1584,"Dec 24, 2013",672.36
1585,"Dec 23, 2013",613.06
1586,"Dec 22, 2013",601.78
1587,"Dec 21, 2013",619.90
1588,"Dec 20, 2013",694.22
1589,"Dec 19, 2013",519.06
1590,"Dec 18, 2013",678.20
1591,"Dec 17, 2013",706.37
1592,"Dec 16, 2013",880.33
1593,"Dec 15, 2013",875.29
1594,"Dec 14, 2013",899.85
1595,"Dec 13, 2013",874.98
1596,"Dec 12, 2013",882.78
1597,"Dec 11, 2013",989.07
1598,"Dec 10, 2013",892.32
1599,"Dec 09, 2013",793.80
1600,"Dec 08, 2013",697.31
1601,"Dec 07, 2013",835.32
1602,"Dec 06, 2013","1,042.38"
1603,"Dec 05, 2013","1,152.73"
1604,"Dec 04, 2013","1,077.58"
1605,"Dec 03, 2013","1,046.40"
1606,"Dec 02, 2013",951.42
1607,"Dec 01, 2013","1,128.92"
1608,"Nov 30, 2013","1,129.37"
1609,"Nov 29, 2013","1,042.01"
1610,"Nov 28, 2013","1,003.38"
1611,"Nov 27, 2013",923.85
1612,"Nov 26, 2013",805.73
1613,"Nov 25, 2013",773.02
1614,"Nov 24, 2013",795.63
1615,"Nov 23, 2013",771.70
1616,"Nov 22, 2013",724.07
1617,"Nov 21, 2013",594.32
1618,"Nov 20, 2013",577.98
1619,"Nov 19, 2013",712.76
1620,"Nov 18, 2013",496.58
1621,"Nov 17, 2013",440.96
1622,"Nov 16, 2013",417.28
1623,"Nov 15, 2013",419.41
1624,"Nov 14, 2013",406.41
1625,"Nov 13, 2013",360.97
1626,"Nov 12, 2013",343.06
1627,"Nov 11, 2013",325.41
1628,"Nov 10, 2013",348.82
1629,"Nov 09, 2013",338.58
1630,"Nov 08, 2013",297.85
1631,"Nov 07, 2013",261.68
1632,"Nov 06, 2013",244.78
1633,"Nov 05, 2013",229.21
1634,"Nov 04, 2013",214.66
1635,"Nov 03, 2013",205.99
1636,"Nov 02, 2013",205.81
1637,"Nov 01, 2013",203.90
1638,"Oct 31, 2013",199.83
1639,"Oct 30, 2013",204.39
1640,"Oct 29, 2013",198.55
1641,"Oct 28, 2013",196.21
1642,"Oct 27, 2013",176.60
1643,"Oct 26, 2013",187.45
1644,"Oct 25, 2013",197.69
1645,"Oct 24, 2013",214.30
1646,"Oct 23, 2013",193.36
1647,"Oct 22, 2013",182.65
1648,"Oct 21, 2013",174.80
1649,"Oct 20, 2013",171.66
1650,"Oct 19, 2013",155.91
1651,"Oct 18, 2013",146.37
1652,"Oct 17, 2013",142.41
1653,"Oct 16, 2013",145.65
1654,"Oct 15, 2013",140.77
1655,"Oct 14, 2013",139.27
1656,"Oct 13, 2013",135.19
1657,"Oct 12, 2013",130.90
1658,"Oct 11, 2013",130.75
1659,"Oct 10, 2013",130.67
1660,"Oct 09, 2013",125.85
1661,"Oct 08, 2013",126.74
1662,"Oct 07, 2013",129.43
1663,"Oct 06, 2013",128.36
1664,"Oct 05, 2013",128.63
1665,"Oct 04, 2013",123.41
1666,"Oct 03, 2013",114.45
1667,"Oct 02, 2013",132.05
1668,"Oct 01, 2013",132.68
1669,"Sep 30, 2013",137.15
1670,"Sep 29, 2013",134.90
1671,"Sep 28, 2013",133.77
1672,"Sep 27, 2013",128.94
1673,"Sep 26, 2013",128.21
1674,"Sep 25, 2013",127.38
1675,"Sep 24, 2013",126.05
1676,"Sep 23, 2013",128.98
1677,"Sep 22, 2013",127.87
1678,"Sep 21, 2013",126.95
1679,"Sep 20, 2013",129.70
1680,"Sep 19, 2013",131.37
1681,"Sep 18, 2013",131.71
1682,"Sep 17, 2013",131.59
1683,"Sep 16, 2013",130.86
1684,"Sep 15, 2013",129.40
1685,"Sep 14, 2013",135.01
1686,"Sep 13, 2013",132.83
1687,"Sep 12, 2013",135.55
1688,"Sep 11, 2013",125.89
1689,"Sep 10, 2013",127.27
1690,"Sep 09, 2013",121.86
1691,"Sep 08, 2013",124.13
1692,"Sep 07, 2013",118.89
1693,"Sep 06, 2013",126.49
1694,"Sep 05, 2013",126.76
1695,"Sep 04, 2013",136.53
1696,"Sep 03, 2013",135.61
1697,"Sep 02, 2013",138.63
1698,"Sep 01, 2013",135.14
1699,"Aug 31, 2013",133.09
1700,"Aug 30, 2013",122.35
1701,"Aug 29, 2013",122.62
1702,"Aug 28, 2013",126.48
1703,"Aug 27, 2013",120.07
1704,"Aug 26, 2013",122.11
1705,"Aug 25, 2013",119.60
1706,"Aug 24, 2013",118.51
1707,"Aug 23, 2013",122.00
1708,"Aug 22, 2013",123.30
1709,"Aug 21, 2013",121.21
1710,"Aug 20, 2013",119.00
1711,"Aug 19, 2013",113.38
1712,"Aug 18, 2013",112.75
1713,"Aug 17, 2013",108.99
1714,"Aug 16, 2013",110.00
1715,"Aug 15, 2013",112.56
1716,"Aug 14, 2013",109.56
1717,"Aug 13, 2013",106.99
1718,"Aug 12, 2013",105.00
1719,"Aug 11, 2013",103.00
1720,"Aug 10, 2013",102.80
1721,"Aug 09, 2013",103.07
1722,"Aug 08, 2013",106.75
1723,"Aug 07, 2013",106.75
1724,"Aug 06, 2013",106.72
1725,"Aug 05, 2013",105.12
1726,"Aug 04, 2013",104.95
1727,"Aug 03, 2013",104.50
1728,"Aug 02, 2013",104.86
1729,"Aug 01, 2013",106.21
1730,"Jul 31, 2013",107.95
1731,"Jul 30, 2013",101.49
1732,"Jul 29, 2013",98.60
1733,"Jul 28, 2013",94.40
1734,"Jul 27, 2013",96.02
1735,"Jul 26, 2013",96.95
1736,"Jul 25, 2013",94.51
1737,"Jul 24, 2013",95.56
1738,"Jul 23, 2013",91.60
1739,"Jul 22, 2013",92.00
1740,"Jul 21, 2013",89.82
1741,"Jul 20, 2013",92.00
1742,"Jul 19, 2013",90.07
1743,"Jul 18, 2013",98.50
1744,"Jul 17, 2013",96.71
1745,"Jul 16, 2013",98.89
1746,"Jul 15, 2013",93.61
1747,"Jul 14, 2013",98.70
1748,"Jul 13, 2013",93.99
1749,"Jul 12, 2013",88.98
1750,"Jul 11, 2013",88.00
1751,"Jul 10, 2013",76.72
1752,"Jul 09, 2013",76.00
1753,"Jul 08, 2013",76.50
1754,"Jul 07, 2013",68.75
1755,"Jul 06, 2013",68.51
1756,"Jul 05, 2013",79.99
1757,"Jul 04, 2013",78.89
1758,"Jul 03, 2013",90.41
1759,"Jul 02, 2013",88.05
1760,"Jul 01, 2013",97.51
1761,"Jun 30, 2013",95.00
1762,"Jun 29, 2013",94.66
1763,"Jun 28, 2013",101.74
1764,"Jun 27, 2013",104.00
1765,"Jun 26, 2013",103.33
1766,"Jun 25, 2013",102.09
1767,"Jun 24, 2013",107.90
1768,"Jun 23, 2013",108.20
1769,"Jun 22, 2013",109.50
1770,"Jun 21, 2013",111.29
1771,"Jun 20, 2013",108.25
1772,"Jun 19, 2013",107.05
1773,"Jun 18, 2013",101.95
1774,"Jun 17, 2013",99.90
1775,"Jun 16, 2013",99.80
1776,"Jun 15, 2013",100.00
1777,"Jun 14, 2013",103.95
1778,"Jun 13, 2013",108.78
1779,"Jun 12, 2013",109.00
1780,"Jun 11, 2013",106.35
1781,"Jun 10, 2013",100.44
1782,"Jun 09, 2013",107.89
1783,"Jun 08, 2013",111.00
1784,"Jun 07, 2013",118.97
1785,"Jun 06, 2013",121.90
1786,"Jun 05, 2013",121.40
1787,"Jun 04, 2013",120.74
1788,"Jun 03, 2013",122.50
1789,"Jun 02, 2013",129.30
1790,"Jun 01, 2013",128.82
1791,"May 31, 2013",128.80
1792,"May 30, 2013",132.25
1793,"May 29, 2013",129.00
1794,"May 28, 2013",129.77
1795,"May 27, 2013",133.50
1796,"May 26, 2013",131.99
1797,"May 25, 2013",133.10
1798,"May 24, 2013",126.30
1799,"May 23, 2013",123.80
1800,"May 22, 2013",122.89
1801,"May 21, 2013",122.02
1802,"May 20, 2013",122.50
1803,"May 19, 2013",123.21
1804,"May 18, 2013",123.50
1805,"May 17, 2013",118.21
1806,"May 16, 2013",114.22
1807,"May 15, 2013",111.40
1808,"May 14, 2013",117.98
1809,"May 13, 2013",114.82
1810,"May 12, 2013",115.64
1811,"May 11, 2013",117.70
1812,"May 10, 2013",112.80
1813,"May 09, 2013",113.20
1814,"May 08, 2013",109.60
1815,"May 07, 2013",112.25
1816,"May 06, 2013",115.98
1817,"May 05, 2013",112.90
1818,"May 04, 2013",98.10
1819,"May 03, 2013",106.25
1820,"May 02, 2013",116.38
1821,"May 01, 2013",139.00
1822,"Apr 30, 2013",144.00
1823,"Apr 29, 2013",134.44
1824,"Apr 28, 2013",135.30
